id_vintage_id,wine_id,name,country,region,wynnery,wine_color,grappe
1429690,89900,Castello di Ama L'Apparita 1998,Italie,Toscane,Castello di Ama,Vin rouge,Merlot
1428243,13978,Castello Romitorio Brunello di Montalcino Riserva 2007,Italie,Brunello di Montalcino,Castello Romitorio,Vin rouge,Sangiovese
1428206,10152,Poggio Antico Altero Brunello di Montalcino 2007,Italie,Brunello di Montalcino,Poggio Antico,Vin rouge,Sangiovese
1426935,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2012,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
1422378,75816,Tua Rita Redigaffi Toscana 2003,Italie,Toscane,Tua Rita,Vin rouge,Merlot
1421010,66144,Gaja Sorì San Lorenzo 2000,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1412578,82698,Biondi-Santi Brunello di Montalcino Riserva 1967,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
1408176,88177,Domaine Armand Rousseau Chambertin Grand Cru 2002,France,Chambertin Grand Cru,Domaine Armand Rousseau,Vin rouge,Pinot Noir
1407750,5078,Tenuta San Guido Sassicaia 1980,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
1398100,1153863,Château d'Yquem Sauternes 2005,France,Sauternes,Château d'Yquem,Vin doux,Sémillon
1394403,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1997,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
1390868,5078,Tenuta San Guido Sassicaia 2012,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
1389844,1105696,Valentini Trebbiano d'Abruzzo 2009,Italie,Trebbiano d'Abruzzo,Valentini,Vin blanc,Trebbiano D'Abruzzo
1389527,1647,Capannelle Solare Toscana 1997,Italie,Toscane,Capannelle,Vin rouge,Assemblage
1387660,16414,Le Macchiole Paleo Rosso 1993,Italie,Toscane,Le Macchiole,Vin rouge,Cabernet Franc
1384432,1218210,Harlan Estate Harlan Estate Red 1998,États-Unis,Napa Valley,Harlan Estate,Vin rouge,Cabernet Sauvignon
1380687,82698,Biondi-Santi Brunello di Montalcino Riserva 1998,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
1374970,1242989,Valdicava Brunello di Montalcino Riserva Madonna del Piano 2001,Italie,Brunello di Montalcino,Valdicava,Vin rouge,Sangiovese
1372250,66194,Gaja Sperss Barolo 1989,Italie,Barolo,Gaja,Vin rouge,Nebbiolo
1371256,85063,Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2009,France,Clos de la Roche Grand Cru,Domaine Ponsot,Vin rouge,Pinot Noir
1365793,1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2006,France,Saint-Émilion Grand Cru,Château Cheval Blanc,Vin rouge,Cabernet Franc
1361962,1652,Antinori Tignanello 1988,Italie,Toscane,Antinori,Vin rouge,Assemblage
1361144,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2002,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
1361140,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1999,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
1360490,6942,Querciabella Toscana Camartina 2004,Italie,Toscane,Querciabella,Vin rouge,Assemblage
1355780,81848,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2001,France,Saint-Julien,Château Léoville Las Cases,Vin rouge,Cabernet Franc
1354455,1134803,Château de Beaucastel Châteauneuf-du-Pape 2006,France,Châteauneuf-du-Pape,Château de Beaucastel,Vin rouge,Grenache
1352893,22447,Ornellaia Bolgheri Superiore 2001,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1351129,94816,Castello del Terriccio Lupicaia 2005,Italie,Toscane,Castello del Terriccio,Vin rouge,Assemblage
1346926,83595,Tenuta Luce Luce Brunello di Montalcino 2005,Italie,Brunello di Montalcino,Tenuta Luce,Vin rouge,Sangiovese
1344874,1105697,Valentini Montepulciano d'Abruzzo 2000,Italie,Montepulciano d'Abruzzo,Valentini,Vin rouge,Montepulciano
1339254,20985,Tenuta Castiglioni Giramonte Toscana 2009,Italie,Toscane,Tenuta Castiglioni,Vin rouge,Assemblage
1338352,1182677,Trimbach Clos Sainte Hune Riesling Alsace 2005,France,Alsace,Trimbach,Vin blanc,Riesling
1337052,75816,Tua Rita Redigaffi Toscana 2008,Italie,Toscane,Tua Rita,Vin rouge,Merlot
1332839,5078,Tenuta San Guido Sassicaia 1976,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
1331453,22447,Ornellaia Bolgheri Superiore 1999,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1330057,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2009,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Cabernet Franc
1326300,75378,J.M. Boillot Puligny-Montrachet Premier Cru Champ-Canet 2006,France,Puligny-Montrachet Premier Cru,J.M. Boillot,Vin blanc,Chardonnay
1322132,1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,France,Saint-Émilion Grand Cru,Château Cheval Blanc,Vin rouge,Merlot
1321071,1169881,Tenuta di Trinoro Toscana Rosso 2004,Italie,Toscane,Tenuta di Trinoro,Vin rouge,Cabernet Franc
1317676,94912,Leonetti Cabernet Sauvignon 2009,États-Unis,Walla Walla Valley,Leonetti,Vin rouge,Cabernet Sauvignon
1317121,1098770,Château Trotanoy Pomerol 1995,France,Pomerol,Château Trotanoy,Vin rouge,Assemblage
1316561,81836,Casanova di Neri Cerretalto Brunello di Montalcino 1997,Italie,Brunello di Montalcino,Casanova di Neri,Vin rouge,Sangiovese
1313855,10154,Poggio Antico Brunello di Montalcino Riserva 2003,Italie,Brunello di Montalcino,Poggio Antico,Vin rouge,Sangiovese
1312080,89753,Dal Forno Romano Valpolicella Superiore Monte Lodoletta 1995,Italie,Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
1311817,22447,Ornellaia Bolgheri Superiore 1994,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1309849,66134,Gaja Sorì Tildìn (Barbaresco) Langhe 2006,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1309167,1108737,Château l'Évangile Pomerol 2008,France,Pomerol,Château l'Évangile,Vin rouge,Assemblage
1308545,1166837,Pétrus Pomerol 1982,France,Pomerol,Château Pétrus,Vin rouge,Assemblage
1307670,16587,Joseph Phelps Vineyards Insignia 1999,États-Unis,Napa Valley,Joseph Phelps Vineyards,Vin rouge,Cabernet Sauvignon
1307260,88177,Domaine Armand Rousseau Chambertin Grand Cru 2001,France,Chambertin Grand Cru,Domaine Armand Rousseau,Vin rouge,Pinot Noir
1306724,1652,Antinori Tignanello 1978,Italie,Toscane,Antinori,Vin rouge,Assemblage
1306536,89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 1999,Italie,Amarone della Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
1306000,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1998,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
1305985,75816,Tua Rita Redigaffi Toscana 2011,Italie,Toscane,Tua Rita,Vin rouge,Merlot
1305511,1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2002,France,Saint-Émilion Grand Cru,Château Cheval Blanc,Vin rouge,Cabernet Franc
1304851,1652,Antinori Tignanello 2011,Italie,Toscane,Antinori,Vin rouge,Assemblage
1302694,1206377,Fonseca Vintage Port 2000,Portugal,Porto,Fonseca,Vin à haut degré d'alcool,Assemblage
1300569,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2004,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
1300262,7135,Ceretto Barolo Brunate 2004,Italie,Barolo,Ceretto,Vin rouge,Nebbiolo
1299205,22447,Ornellaia Bolgheri Superiore 1998,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Sangiovese
1298624,83594,Tenuta Luce Luce 2007,Italie,Toscane,Tenuta Luce,Vin rouge,Assemblage
1296442,75816,Tua Rita Redigaffi Toscana 2009,Italie,Toscane,Tua Rita,Vin rouge,Merlot
1296044,7135,Ceretto Barolo Brunate 2007,Italie,Barolo,Ceretto,Vin rouge,Nebbiolo
1294375,10175,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1998,France,Saint-Émilion Grand Cru,Château Angelus,Vin rouge,Assemblage
1294244,94912,Leonetti Cabernet Sauvignon 2004,États-Unis,Walla Walla Valley,Leonetti,Vin rouge,Cabernet Sauvignon
1289459,8794,Cordero di Montezemolo Barolo Enrico VI 2007,Italie,Barolo,Cordero di Montezemolo,Vin rouge,Nebbiolo
1289045,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2007,France,Margaux,Château Margaux,Vin rouge,Cabernet Sauvignon
1282716,82203,Giacomo Conterno Barolo Cascina Francia 2007,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
1282334,5078,Tenuta San Guido Sassicaia 2011,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
1281568,1191704,Chateau de Fonsalette Réserve Côtes-du-Rhône 2011,France,Côtes-du-Rhône,Chateau de Fonsalette,Vin rouge,Assemblage
1276605,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2002,France,Margaux,Château Margaux,Vin rouge,Assemblage
1275961,66104,Gaja Barbaresco 1989,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1271161,66134,Gaja Sorì Tildìn (Barbaresco) Langhe 2004,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1267469,3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2008,France,Pauillac,Château Lafite Rothschild,Vin rouge,Assemblage
1265300,89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 1995,Italie,Amarone della Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
1264718,66114,Gaja Costa Russi (Barbaresco) Langhe 1985,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1263739,1164702,Bollinger R.D Extra Brut Champagne (Récemment Dégorgé) 2008,France,Champagne,Bollinger,Vin effervescent,Assemblage
1262760,1658,Antinori Tenuta Guado al Tasso Bolgheri Superiore 1999,Italie,Bolgheri Superiore,Antinori,Vin rouge,Assemblage
1261602,1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1993,France,Saint-Émilion Grand Cru,Château Cheval Blanc,Vin rouge,Assemblage
1258650,1127349,Salon Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1997,France,Champagne Grand Cru Le Mesnil-sur-Oger,Salon,Vin effervescent,Chardonnay
1258115,83594,Tenuta Luce Luce 2005,Italie,Toscane,Tenuta Luce,Vin rouge,Assemblage
1253414,66194,Gaja Sperss Barolo 1998,Italie,Barolo,Gaja,Vin rouge,Nebbiolo
1250775,89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2000,Italie,Amarone della Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
1244762,1183244,Tenuta Argentiera Giorgio Bartholomäus 2008,Italie,Bolgheri Superiore,Tenuta Argentiera,Vin rouge,Merlot
1243782,87552,Château Rayas Châteauneuf-du-Pape 2008,France,Châteauneuf-du-Pape,Château Rayas,Vin rouge,Grenache
1242749,86578,Michele Chiarlo Barolo Cerequio 2006,Italie,Barolo,Michele Chiarlo,Vin rouge,Nebbiolo
1241584,79262,Château Lynch-Bages Pauillac (Grand Cru Classé) 1990,France,Pauillac,Château Lynch-Bages,Vin rouge,Assemblage
1241294,1134803,Château de Beaucastel Châteauneuf-du-Pape 2007,France,Châteauneuf-du-Pape,Château de Beaucastel,Vin rouge,Grenache
1240819,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2008,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Merlot
1238726,16419,Le Macchiole Scrio 2008,Italie,Toscane,Le Macchiole,Vin rouge,Shiraz/Syrah
1235926,66194,Gaja Sperss Barolo 2008,Italie,Barolo,Gaja,Vin rouge,Nebbiolo
1234433,88470,Bruno Rocca Barbaresco Rabajà 2007,Italie,Barbaresco,Bruno Rocca,Vin rouge,Nebbiolo
1230856,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2011,France,Margaux,Château Margaux,Vin rouge,Assemblage
1229430,1652,Antinori Tignanello 2009,Italie,Toscane,Antinori,Vin rouge,Assemblage
1224189,79836,Veuve Clicquot La Grande Dame Brut Champagne 2008,France,Champagne,Veuve Clicquot,Vin effervescent,Assemblage
1220145,94912,Leonetti Cabernet Sauvignon 2008,États-Unis,Walla Walla Valley,Leonetti,Vin rouge,Cabernet Sauvignon
1219332,82698,Biondi-Santi Brunello di Montalcino Riserva 2004,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
1218420,66144,Gaja Sorì San Lorenzo 2001,Italie,Barbaresco,Gaja,Vin rouge,Assemblage
1215713,16833,Petrolo Galatrona 2008,Italie,Valdarno di Sopra,Petrolo,Vin rouge,Merlot
1212205,14882,Callejo Félix Callejo (Viñedos de la Familia) 2005,Espagne,Ribera del Duero,Callejo,Vin rouge,Tinto Fino
1209267,75764,Paolo Scavino Bric Dël Fiasc Barolo 2000,Italie,Barolo,Paolo Scavino,Vin rouge,Nebbiolo
1204366,3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 1999,France,Pauillac,Château Lafite Rothschild,Vin rouge,Cabernet Franc
1203298,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 1998,France,Margaux,Château Margaux,Vin rouge,Assemblage
1203040,66104,Gaja Barbaresco 2007,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1202158,22555,Pio Cesare Ornato Barolo 2006,Italie,Barolo,Pio Cesare,Vin rouge,Nebbiolo
1201600,1156988,Domaine Arnoux-Lachaux Romanée-Saint-Vivant Grand Cru 2008,France,Romanée-Saint-Vivant Grand Cru,Domaine Arnoux-Lachaux,Vin rouge,Pinot Noir
1199763,3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2011,France,Pauillac,Château Lafite Rothschild,Vin rouge,Cabernet Sauvignon
1198346,16220,Vilafonté Series C 2007,Afrique du Sud,Paarl,Vilafonté,Vin rouge,Assemblage
1196730,87360,Paul Hobbs Beckstoffer To Kalon Vineyard Cabernet Sauvignon 2005,États-Unis,Oakville,Paul Hobbs,Vin rouge,Cabernet Sauvignon
1196152,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2006,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
1195234,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2001,France,Margaux,Château Margaux,Vin rouge,Cabernet Sauvignon
1191229,5078,Tenuta San Guido Sassicaia 2007,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
1186404,1148846,Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2009,France,Pessac-Léognan,Château La Mission Haut-Brion,Vin blanc,Muscadelle
1186205,1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2004,France,Saint-Émilion Grand Cru,Château Cheval Blanc,Vin rouge,Assemblage
1183164,81849,Vieux Château Certan Pomerol 2009,France,Pomerol,Vieux Château Certan,Vin rouge,Assemblage
1183163,23793,Château Lafite Rothschild Carruades de Lafite Pauillac 2009,France,Pauillac,Château Lafite Rothschild,Vin rouge,Petit Verdot
1181037,16418,Le Macchiole Messorio 2007,Italie,Toscane,Le Macchiole,Vin rouge,Merlot
1180516,5078,Tenuta San Guido Sassicaia 2008,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
1179277,9220,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 1999,France,Margaux,Chateau Palmer,Vin rouge,Assemblage
1176241,66144,Gaja Sorì San Lorenzo 2006,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1168909,66104,Gaja Barbaresco 2008,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1166340,1651,Antinori Tenuta Tignanello 'Solaia' 2007,Italie,Toscane,Antinori,Vin rouge,Sangiovese
1166266,16833,Petrolo Galatrona 2007,Italie,Valdarno di Sopra,Petrolo,Vin rouge,Merlot
1165193,81848,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2007,France,Saint-Julien,Château Léoville Las Cases,Vin rouge,Cabernet Sauvignon
1160136,1134803,Château de Beaucastel Châteauneuf-du-Pape 2009,France,Châteauneuf-du-Pape,Château de Beaucastel,Vin rouge,Grenache
1156454,1098770,Château Trotanoy Pomerol 2005,France,Pomerol,Château Trotanoy,Vin rouge,Assemblage
1152271,87674,Grattamacco Bolgheri Superiore 2005,Italie,Bolgheri Superiore,Grattamacco,Vin rouge,Assemblage
1151187,76378,Burmester Colheita Port 1975,Portugal,Porto,Burmester,Vin à haut degré d'alcool,Assemblage
1150867,79633,Krug Collection 1995,France,Champagne,Krug,Vin effervescent,Assemblage
1150861,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2009,France,Margaux,Château Margaux,Vin rouge,Assemblage
1149754,16637,Conterno Fantino Barolo Sorì Ginestra 2008,Italie,Barolo,Conterno Fantino,Vin rouge,Nebbiolo
1148430,1125957,Mocali Brunello di Montalcino Riserva 2003,Italie,Brunello di Montalcino,Mocali,Vin rouge,Sangiovese
1137877,79635,Krug Clos du Mesnil 1998,France,Champagne,Krug,Vin effervescent,Chardonnay
1132134,79631,Krug Vintage 2008,France,Champagne,Krug,Vin effervescent,Pinot Noir
1125473,74304,Louis Roederer Cristal Brut Champagne (Millésimé) 2008,France,Champagne,Louis Roederer,Vin effervescent,Assemblage
1125282,81836,Casanova di Neri Cerretalto Brunello di Montalcino 2004,Italie,Brunello di Montalcino,Casanova di Neri,Vin rouge,Sangiovese
1122383,1651,Antinori Tenuta Tignanello 'Solaia' 1999,Italie,Toscane,Antinori,Vin rouge,Assemblage
799347,779441,Domaine Sylvain Cathiard Vosne-Romanée 1er Cru 'Aux Malconsorts' 2008,France,Vosne-Romanée 1er Cru Malconsorts,Domaine Sylvain Cathiard,Vin rouge,Pinot Noir
755214,84068,Quintarelli Giuseppe Veneto Rosso del Bepi 1999,Italie,Vénétie,Quintarelli Giuseppe,Vin rouge,Corvina
119990,100492,Nicolas Joly Clos de la Coulée de Serrant 2008,France,Savennières-Coulée-de-Serrant,Nicolas Joly,Vin blanc,Chenin Blanc
115801,96337,Château Doisy-Daëne L'Extravagant de Doisy-Daëne Sauternes 2006,France,Sauternes,Château Doisy-Daëne,Vin doux,Assemblage
115741,84732,Domaine des Lambrays Clos des Lambrays Grand Cru 2002,France,Clos des Lambrays Grand Cru,Domaine des Lambrays,Vin rouge,Pinot Noir
115690,89900,Castello di Ama L'Apparita 1995,Italie,Toscane,Castello di Ama,Vin rouge,Merlot
115660,89753,Dal Forno Romano Valpolicella Superiore Monte Lodoletta 2003,Italie,Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
115658,89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2002,Italie,Amarone della Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
115657,89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2001,Italie,Amarone della Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
114222,94912,Leonetti Cabernet Sauvignon 2006,États-Unis,Walla Walla Valley,Leonetti,Vin rouge,Cabernet Sauvignon
114126,94816,Castello del Terriccio Lupicaia 2006,Italie,Toscane,Castello del Terriccio,Vin rouge,Barbera
112003,92702,Domenico Clerico Barolo Ciabot Mentin Ginestra 2006,Italie,Barolo,Domenico Clerico,Vin rouge,Nebbiolo
108892,89754,Dal Forno Romano Recioto della Valpolicella (Monte Lodoletta) 1997,Italie,Recioto della Valpolicella,Dal Forno Romano,Vin doux,Corvina
104159,79265,Château Gruaud Larose Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Gruaud Larose,Vin rouge,Assemblage
103259,82199,Giacomo Conterno Barolo Riserva Monfortino 1998,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
102294,84732,Domaine des Lambrays Clos des Lambrays Grand Cru 2005,France,Clos des Lambrays Grand Cru,Domaine des Lambrays,Vin rouge,Pinot Noir
101629,83920,Domaine de La Romanée-Conti Romanée-Saint-Vivant Grand Cru (Marey-Monge) 1993,France,Romanée-Saint-Vivant Grand Cru,Domaine de La Romanée-Conti,Vin rouge,Pinot Noir
99949,82698,Biondi-Santi Brunello di Montalcino Riserva 2001,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
99861,82613,Château Pape Clément Pessac-Léognan (Grand Cru Classé de Graves) 2006,France,Pessac-Léognan,Château Pape Clément,Vin rouge,Assemblage
99259,82203,Giacomo Conterno Barolo Cascina Francia 2006,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
98452,79633,Krug Collection 1990,France,Champagne,Krug,Vin effervescent,Assemblage
98282,79635,Krug Clos du Mesnil 1990,France,Champagne,Krug,Vin effervescent,Chardonnay
95390,16418,Le Macchiole Messorio 2004,Italie,Toscane,Le Macchiole,Vin rouge,Merlot
95223,66104,Gaja Barbaresco 2000,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
95147,1652,Antinori Tignanello 1989,Italie,Toscane,Antinori,Vin rouge,Assemblage
95022,77462,Isole e Olena Cepparello Red 2003,Italie,Toscane,Isole e Olena,Vin rouge,Sangiovese
94988,1652,Antinori Tignanello 2003,Italie,Toscane,Antinori,Vin rouge,Assemblage
94980,16418,Le Macchiole Messorio 2005,Italie,Toscane,Le Macchiole,Vin rouge,Merlot
94978,16419,Le Macchiole Scrio 2004,Italie,Toscane,Le Macchiole,Vin rouge,Shiraz/Syrah
94895,79835,Billecart-Salmon Cuvée Nicolas François Billecart Brut Champagne 1998,France,Champagne,Billecart-Salmon,Vin effervescent,Assemblage
93713,3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2004,France,Pauillac,Château Lafite Rothschild,Vin rouge,Cabernet Sauvignon
